dataset_id,pid
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.piControl.r1i1p1f1.day.ua.gr2.v20180701,hdl:21.14100/582e9248-862c-325b-a86b-268c7e77b4d3
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.piControl.r1i1p1f1.day.va.gr2.v20180701,hdl:21.14100/e54f0214-7a58-330b-8d0d-5b26daa01fd0
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.piControl.r1i1p1f1.day.hurs.gr1.v20180701,hdl:21.14100/c8a71bd7-d52f-3fe1-84e1-534147ebd556
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.piControl.r1i1p1f1.day.hurs.gr2.v20180701,hdl:21.14100/6c947a83-f01d-3966-8664-2b60dbd9d53a
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.piControl.r1i1p1f1.day.tasmin.gr1.v20180701,hdl:21.14100/c1bdac3b-941c-362d-ba5e-dfd17402ab65
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.piControl.r1i1p1f1.day.tasmin.gr2.v20180701,hdl:21.14100/a2e73d60-17cd-35b1-9188-6683a51d348e
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.Amon.rsdt.gr1.v20180701,hdl:21.14100/f18be1e2-1a7c-3553-bbca-afa7f4d4d5b8
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.Amon.ta.gr1.v20180701,hdl:21.14100/34cd9fb1-517e-3976-99b0-0ab9a2ed32d1
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.Amon.rlut.gr1.v20180701,hdl:21.14100/213864e2-3cb9-348d-9b74-f2e27664fbe2
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.Amon.rsuscs.gr1.v20180701,hdl:21.14100/ad3fda6a-4e83-3725-bab7-0afc39076c3b
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.Amon.hus.gr1.v20180701,hdl:21.14100/9b2005c1-ef05-3f76-af17-127616c3a52e
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.Amon.ts.gr1.v20180701,hdl:21.14100/322c86f7-9dd2-3a73-b8b7-a1ab552caf96
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.Amon.rsut.gr1.v20180701,hdl:21.14100/a57611fa-047f-34eb-a0e8-0c208aa6f89f
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.Amon.rlutcs.gr1.v20180701,hdl:21.14100/229385cf-5321-346a-a78c-715e46cde7fc
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.Amon.rsdscs.gr1.v20180701,hdl:21.14100/32ec1bf2-2238-396b-a266-594ed91d6268
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.Amon.rsutcs.gr1.v20180701,hdl:21.14100/f274ad56-0bfa-3e48-a9d7-932423379c1c
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.CFmon.ta.gr1.v20180701,hdl:21.14100/62041f26-1294-34f3-a32e-718735bbe9b4
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-lu.r1i1p1f1.CFmon.hus.gr1.v20180701,hdl:21.14100/77f5954b-b859-3070-9ffa-0a3c179fa68a
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.Amon.rsdt.gr1.v20180701,hdl:21.14100/7525bd80-e429-3531-8979-15ce73e986ab
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.Amon.ta.gr1.v20180701,hdl:21.14100/9c5386d6-e0fd-30a9-b1b7-144a3269e7f7
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.Amon.rlut.gr1.v20180701,hdl:21.14100/69888a3b-0e3b-38f5-a5a8-168f20e7f3de
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.Amon.rsuscs.gr1.v20180701,hdl:21.14100/2251844f-10af-3fac-9995-22b392553f54
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.Amon.hus.gr1.v20180701,hdl:21.14100/0ae87fb9-02dc-3ce3-9605-2ed5b668c43e
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.Amon.ts.gr1.v20180701,hdl:21.14100/891183fe-9d46-32e9-b5d2-eb81b4fe5c1c
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.Amon.rsut.gr1.v20180701,hdl:21.14100/6da25e42-dcaa-3d1d-938c-40cc9edf018d
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.Amon.rlutcs.gr1.v20180701,hdl:21.14100/b56355c8-8a44-31c0-bd21-c86c53e90163
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.Amon.rsdscs.gr1.v20180701,hdl:21.14100/d57bfe1f-adcb-39ee-8670-2b3b77abf949
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.Amon.rsutcs.gr1.v20180701,hdl:21.14100/47231c40-30ac-3d11-9278-980114445dee
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.CFmon.ta.gr1.v20180701,hdl:21.14100/eb1157d9-d465-3a1f-8764-5c2443f757d9
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-ghg.r1i1p1f1.CFmon.hus.gr1.v20180701,hdl:21.14100/1762ef6e-9d0c-31bd-9c5d-d9f6843d29fc
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.Amon.rsdt.gr1.v20180701,hdl:21.14100/68aeac7c-0887-3799-966c-fccf91bbc18a
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.Amon.ta.gr1.v20180701,hdl:21.14100/503ae5c8-206f-3cfd-b35e-48def45321db
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.Amon.rlut.gr1.v20180701,hdl:21.14100/b003ef6b-e3cd-3e31-b386-167d04e5633d
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.Amon.rsuscs.gr1.v20180701,hdl:21.14100/198affd1-2b58-39a4-9496-3d44aa051e85
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.Amon.hus.gr1.v20180701,hdl:21.14100/2defe8c2-2f7d-3e34-896b-bb7c00566631
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.Amon.ts.gr1.v20180701,hdl:21.14100/d35fc7df-445d-38ce-ba14-bf2ec548c728
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.Amon.rsut.gr1.v20180701,hdl:21.14100/b36a810f-76dd-3771-8334-e3db13a7745c
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.Amon.rlutcs.gr1.v20180701,hdl:21.14100/4cc227d8-6731-3bc7-a56b-a4e68390476d
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.Amon.rsdscs.gr1.v20180701,hdl:21.14100/77c9c071-9504-30c2-8b1a-6455852f18ef
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.Amon.rsutcs.gr1.v20180701,hdl:21.14100/af4f2a30-f508-34d5-a387-f8237af6f82a
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.CFmon.ta.gr1.v20180701,hdl:21.14100/a19bb1ad-2e5a-3126-8245-2af546dd54fe
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-control.r1i1p1f1.CFmon.hus.gr1.v20180701,hdl:21.14100/182ee4d4-1171-3a66-a9ac-3473abb05c70
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.Amon.rsdt.gr1.v20180701,hdl:21.14100/1bc39b8d-2d5b-3c78-b9f6-9dd71c49ac38
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.Amon.ta.gr1.v20180701,hdl:21.14100/08d07896-d23c-394c-bf1b-27f0f8b7bb8f
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.Amon.rlut.gr1.v20180701,hdl:21.14100/bd059296-6f6c-3d89-8a82-28c8332d5759
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.Amon.rsuscs.gr1.v20180701,hdl:21.14100/a1d78c43-093e-3cd1-ab77-50080b5024a6
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.Amon.hus.gr1.v20180701,hdl:21.14100/f8fa24a2-8376-33c6-bf87-6229aa97b512
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.Amon.ts.gr1.v20180701,hdl:21.14100/d5d3b06f-fff8-391f-8665-0c2445d4e335
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.Amon.rsut.gr1.v20180701,hdl:21.14100/2ce384e1-350f-33e6-88d2-6575173bbaf9
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.Amon.rlutcs.gr1.v20180701,hdl:21.14100/c822f5db-d057-39c3-a13a-7001f7e8399b
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.Amon.rsdscs.gr1.v20180701,hdl:21.14100/2aa5a72a-938c-34a3-8a90-be35df778e96
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.Amon.rsutcs.gr1.v20180701,hdl:21.14100/dbf82cd3-f9fa-39b8-90c9-36c6e24e73ae
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.CFmon.ta.gr1.v20180701,hdl:21.14100/73abc0b8-47c0-377a-ad0f-d68f4ed2d7e3
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-anthro.r1i1p1f1.CFmon.hus.gr1.v20180701,hdl:21.14100/959551e9-858b-3164-ab7c-49d2f00eea81
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.Amon.rsdt.gr1.v20180701,hdl:21.14100/5473124f-7b1a-33e4-b026-0a1b532c4734
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.Amon.ta.gr1.v20180701,hdl:21.14100/ea81519a-7192-3118-829b-ba8b52c50c6d
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.Amon.rlut.gr1.v20180701,hdl:21.14100/e7f4eb37-811a-3a61-8eb7-57e54fdc7cfe
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.Amon.rsuscs.gr1.v20180701,hdl:21.14100/d074ec1a-42a7-38e1-8b62-a37ec119c86f
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.Amon.hus.gr1.v20180701,hdl:21.14100/edda6baa-c4e9-346c-af49-0a9be794d74a
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.Amon.ts.gr1.v20180701,hdl:21.14100/61eae0c7-071b-34b0-a4b2-1ec39a03654d
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.Amon.rsut.gr1.v20180701,hdl:21.14100/47c56d95-8b85-3399-9e15-ea3fb1cdfa6b
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.Amon.rlutcs.gr1.v20180701,hdl:21.14100/db5b45c1-6518-3a91-a3aa-b41373345cab
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.Amon.rsdscs.gr1.v20180701,hdl:21.14100/72b792ac-2b29-3385-9605-d134bb202e4b
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.Amon.rsutcs.gr1.v20180701,hdl:21.14100/e68d6a83-a702-34f2-ab79-03bebda8b1e1
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.CFmon.ta.gr1.v20180701,hdl:21.14100/d63b410f-fea4-3753-88df-f87c41ee8394
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-aer.r1i1p1f1.CFmon.hus.gr1.v20180701,hdl:21.14100/c0505838-3312-35ff-8917-57db9727d144
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.Amon.rsdt.gr1.v20180701,hdl:21.14100/682a61f6-01cd-3077-8cc7-fb93d3b6b359
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.Amon.ta.gr1.v20180701,hdl:21.14100/5fa96b45-d5c4-35ae-9310-ee97ba1efadf
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.Amon.rlut.gr1.v20180701,hdl:21.14100/b8fc872c-ee10-36dd-b902-4448efaf827d
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.Amon.rsuscs.gr1.v20180701,hdl:21.14100/7c539de4-3ae9-3d1b-8ce8-9a89731489ef
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.Amon.hus.gr1.v20180701,hdl:21.14100/e723c31e-5989-3f15-aa61-af2fe1641dc5
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.Amon.ts.gr1.v20180701,hdl:21.14100/b23ff3b4-f50f-3dba-a492-070dda7c6040
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.Amon.rsut.gr1.v20180701,hdl:21.14100/e40fdd1b-2502-32c3-ab4f-fcb00344af09
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.Amon.rlutcs.gr1.v20180701,hdl:21.14100/174de558-5b76-36a1-a190-eb0a811eb9b0
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.Amon.rsdscs.gr1.v20180701,hdl:21.14100/bd12521f-cad1-3644-88b9-b693ab175bda
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.Amon.rsutcs.gr1.v20180701,hdl:21.14100/84b2f3ec-2a6f-3493-b7c5-94f6cf543191
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.CFmon.ta.gr1.v20180701,hdl:21.14100/8e052edc-51d5-36dd-b113-cff2ecb82a67
CMIP6.RFMIP.NOAA-GFDL.GFDL-CM4.piClim-4xCO2.r1i1p1f1.CFmon.hus.gr1.v20180701,hdl:21.14100/0858ef98-c07f-3b66-811f-048af8218987
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Ofx.deptho.gn.v20180701,hdl:21.14100/db066978-eeea-3c63-8cfb-cc41be17a49c
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Ofx.deptho.gr.v20180701,hdl:21.14100/6639fcdf-53e3-35e8-9bcd-f1d2f1e084fd
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Omon.volcello.gn.v20180701,hdl:21.14100/84fe9cb5-5f3c-34c2-aff2-737ae7d48d00
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Omon.volcello.gr.v20180701,hdl:21.14100/774cd23d-9494-3b05-ba38-6d30ab96fa02
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Omon.so.gn.v20180701,hdl:21.14100/c3012189-7001-3194-8c3d-1e2861625a0d
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Omon.so.gr.v20180701,hdl:21.14100/f9323085-c1ba-3f0a-8fd1-9e8a1cf81d8f
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Omon.tauuo.gn.v20180701,hdl:21.14100/87fc4979-8b0b-343c-9afe-489c383c7af3
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Omon.thetao.gn.v20180701,hdl:21.14100/5f14f2c3-6eca-3d35-8502-f2ae008bdf20
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Omon.thetao.gr.v20180701,hdl:21.14100/28956cd9-a67d-3e2f-b4e6-21e44550fec5
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Omon.tauvo.gn.v20180701,hdl:21.14100/0150a2b8-e80c-3d68-b81d-2e21762a46c9
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Omon.tos.gn.v20180701,hdl:21.14100/d1536224-152f-3193-a478-6cb00f35c13a
CMIP6.OMIP.NOAA-GFDL.GFDL-CM4.omip1.r1i1p1f1.Omon.tos.gr.v20180701,hdl:21.14100/bee39640-2ee5-34a9-a124-2a2337cf0f49
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.CFday.ps.gr2.v20180701,hdl:21.14100/ccee949b-3c9c-3984-853a-f4dad8899e06
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Oday.tos.gn.v20180701,hdl:21.14100/925c1175-975f-3396-8264-f3bb76d4e0ea
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Oday.tos.gr.v20180701,hdl:21.14100/9ff3fa35-9e8b-3e2b-b875-311c0faed727
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.EdayZ.zg.gr2z.v20180701,hdl:21.14100/38477c11-759e-336f-b22d-27b678e11f8b
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.EdayZ.ua.gr2z.v20180701,hdl:21.14100/96eb0cfd-f5eb-3253-95e8-a652786f032f
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.LImon.snw.gr1.v20180701,hdl:21.14100/11c95fec-0f51-30b1-bbdc-dc5c63a403e0
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.LImon.snm.gr1.v20180701,hdl:21.14100/c2185e3d-7acf-31e0-97cc-846f949ae013
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.LImon.snd.gr1.v20180701,hdl:21.14100/5927b4e2-bbf0-3189-90ea-fef999a0b636
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.LImon.snc.gr1.v20180701,hdl:21.14100/7d9f9718-27d8-37d9-8d8b-7eefa37e37c0
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.3hr.tas.gr1.v20180701,hdl:21.14100/f83ba48b-7050-33d7-aa02-6b6470b1079c
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.3hr.tas.gr2.v20180701,hdl:21.14100/78b47a3b-b09f-3d7a-9753-391cc5b261ef
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.3hr.uas.gr1.v20180701,hdl:21.14100/d5a518ea-a588-38a6-9c9e-99ea21a5dc4f
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.3hr.uas.gr2.v20180701,hdl:21.14100/524c66d1-30d4-34b9-ac91-e3523b8d8684
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.3hr.huss.gr1.v20180701,hdl:21.14100/bfa1d60a-d031-3354-964d-1e37d9a83158
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.3hr.huss.gr2.v20180701,hdl:21.14100/5a7090f6-a961-3b0b-b553-163bcc207df5
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.3hr.pr.gr1.v20180701,hdl:21.14100/d383300a-fd50-3f97-8c49-805142a38d92
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.3hr.pr.gr2.v20180701,hdl:21.14100/44f3cff5-a04f-3993-91ac-a1d310f805d6
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.3hr.vas.gr1.v20180701,hdl:21.14100/9491eda9-1b6b-3759-b097-45eafb2251e2
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.3hr.vas.gr2.v20180701,hdl:21.14100/3b3b9cce-eae3-3590-9f9a-041b7da3b17a
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.SImon.sithick.gn.v20180701,hdl:21.14100/74cbbb83-cdab-310a-849a-e216d162a400
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.SImon.sithick.gr.v20180701,hdl:21.14100/49551392-1230-3c9c-b903-4afa8dac8087
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.SImon.siconc.gn.v20180701,hdl:21.14100/da89665d-5862-3034-a5d2-b80a22c0573e
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.SImon.siconc.gr.v20180701,hdl:21.14100/2bc416bc-c3ea-3fc9-ba19-dc61a4d17bb2
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.CFmon.ps.gr1.v20180701,hdl:21.14100/0c16435a-c3cb-301d-b730-3c0d4767ccfc
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.sos.gn.v20180701,hdl:21.14100/bfdd1bb3-d4f7-3f8f-b47a-fc6303af7e95
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.sos.gr.v20180701,hdl:21.14100/87d3c72a-93c2-3d96-bf2d-ee58bc91bfce
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.hfds.gn.v20180701,hdl:21.14100/8d14b9ed-0c8a-3665-b0c9-5f2c21ed6e53
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.hfds.gr.v20180701,hdl:21.14100/d3025031-164f-3280-98f5-76c216b5aeb5
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.volcello.gn.v20180701,hdl:21.14100/1636d52f-cd2c-34db-8b87-b5a817ada1a8
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.volcello.gr.v20180701,hdl:21.14100/9d44fb10-886c-398a-ac57-c82ebb31fd02
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.so.gn.v20180701,hdl:21.14100/73834c53-c0ad-35f7-8f4f-35bd905a7142
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.so.gr.v20180701,hdl:21.14100/ae24a3ab-e861-3c90-af93-07bcf668e4ea
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.o2.gr.v20180701,hdl:21.14100/613b0278-bb37-3f7d-b026-8a5e674e5abe
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.ph.gr.v20180701,hdl:21.14100/b0aebf32-d7b2-3014-8152-a9a6f4e81bd5
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.fgco2.gr.v20180701,hdl:21.14100/e628495d-11db-388b-b8c6-7dc8e5e12aec
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.volo.gn.v20180701,hdl:21.14100/a743e7cd-7281-338f-a3c6-45036fe73b35
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.zos.gn.v20180701,hdl:21.14100/72d48929-082d-3ac4-a84a-c93e0a875ac9
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.zos.gr.v20180701,hdl:21.14100/9e848303-9e79-31c1-a045-c87f230dc1d3
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.mfo.gn.v20180701,hdl:21.14100/dbcb6f45-221d-37e6-957f-fa3ee919a4c2
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.tauuo.gn.v20180701,hdl:21.14100/1c571f64-0c71-3410-b8a2-5644a1a4b9bf
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.vo.gn.v20180701,hdl:21.14100/c67b5326-41d2-3680-b51f-383beda99e78
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.masso.gn.v20180701,hdl:21.14100/055a3dc5-2061-314e-97fc-00d0df1e8b8e
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.thetao.gn.v20180701,hdl:21.14100/e24349fa-0907-3e5f-a9d1-862384233704
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.thetao.gr.v20180701,hdl:21.14100/a18a26ee-b8b3-3b6a-8a33-bd862dd67186
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.thetaoga.gn.v20180701,hdl:21.14100/bc7c1d73-121a-3624-a1a7-907065cd35c5
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.tauvo.gn.v20180701,hdl:21.14100/089e87f1-f556-338f-af3d-16a3d7ed4c02
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.uo.gn.v20180701,hdl:21.14100/c7e193c7-9a48-3a8d-ade7-71390743ab30
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.tos.gn.v20180701,hdl:21.14100/4ab1598c-2ca6-395d-af2f-1838ed332689
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.Omon.tos.gr.v20180701,hdl:21.14100/9d106c13-eb6b-3807-bc1b-6f7db90bf717
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.day.tas.gr1.v20180701,hdl:21.14100/52f4bd31-2ba1-3d0d-87b5-11c7f9e3983c
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.day.tas.gr2.v20180701,hdl:21.14100/4dc36b36-ef29-33fa-aa39-ca001c7ce734
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.day.uas.gr1.v20180701,hdl:21.14100/0887d516-6e4c-39d8-af0c-2ceb0476a466
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical.r1i1p1f1.day.uas.gr2.v20180701,hdl:21.14100/2211142b-20e9-3b57-bfd0-bf45f30d5abb
